timestep,junctionid,edge1_vehicle_count,edge2_vehicle_count,edge1_waiting_vehicle_count,edge2_waiting_vehicle_count,edge1_light_state,edge2_light_state,nextswitchtime,edge1_congestion,edge2_congestion
2268,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2269,132200274,0,3,0,3,y,r,2.0,Non-Congested,Congested
2269,181747232,2,0,0,0,r,G,0.0,Non-Congested,Non-Congested
2269,47217361,2,3,1,0,r,G,1.0,Non-Congested,Non-Congested
2269,cluster_2455590523_389713_47212064,1,3,0,2,r,r,2.0,Non-Congested,Congested
2269,cluster_2461783448_38980632_5243070374,8,0,5,0,r,G,2.0,Congested,Non-Congested
2269,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2269,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2270,132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested
2270,181747232,2,0,0,0,r,y,3.0,Non-Congested,Non-Congested
2270,47217361,1,3,0,0,r,G,0.0,Non-Congested,Non-Congested
2270,cluster_2455590523_389713_47212064,1,3,1,2,r,r,1.0,Non-Congested,Non-Congested
2270,cluster_2461783448_38980632_5243070374,8,0,6,0,r,G,1.0,Congested,Non-Congested
2270,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,4.0,Non-Congested,Congested
2270,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,y,2.0,Non-Congested,Non-Congested
2271,132200274,0,4,0,3,y,r,0.0,Non-Congested,Congested
2271,181747232,2,0,0,0,r,y,2.0,Non-Congested,Non-Congested
2271,47217361,1,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2271,cluster_2455590523_389713_47212064,1,3,1,2,r,r,0.0,Non-Congested,Non-Congested
2271,cluster_2461783448_38980632_5243070374,8,0,7,0,r,G,0.0,Congested,Non-Congested
2271,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,3.0,Non-Congested,Congested
2271,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,y,1.0,Non-Congested,Non-Congested
2272,132200274,0,2,0,1,r,G,4.0,Non-Congested,Congested
2272,181747232,2,0,0,0,r,y,1.0,Non-Congested,Non-Congested
2272,47217361,1,3,0,0,r,G,0.0,Non-Congested,Non-Congested
2272,cluster_2455590523_389713_47212064,1,3,1,2,r,r,3.0,Non-Congested,Non-Congested
2272,cluster_2461783448_38980632_5243070374,9,0,7,0,r,G,1.0,Congested,Non-Congested
2272,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,2.0,Non-Congested,Congested
2272,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,y,0.0,Non-Congested,Non-Congested
2273,132200274,0,2,0,0,r,G,3.0,Non-Congested,Non-Congested
2273,181747232,2,0,1,0,r,y,0.0,Non-Congested,Non-Congested
2273,47217361,2,2,0,0,r,y,2.0,Non-Congested,Non-Congested
2273,cluster_2455590523_389713_47212064,1,3,1,2,r,r,2.0,Non-Congested,Non-Congested
2273,cluster_2461783448_38980632_5243070374,9,0,7,0,r,G,0.0,Congested,Non-Congested
2273,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2273,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,r,r,0.0,Non-Congested,Non-Congested
2274,132200274,0,2,0,0,r,G,2.0,Non-Congested,Non-Congested
2274,181747232,1,0,0,0,G,r,6.0,Non-Congested,Non-Congested
2274,47217361,2,2,0,0,r,y,1.0,Non-Congested,Non-Congested
2274,cluster_2455590523_389713_47212064,2,3,1,2,r,r,1.0,Non-Congested,Non-Congested
2274,cluster_2461783448_38980632_5243070374,9,0,7,0,r,G,0.0,Congested,Non-Congested
2274,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2274,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,G,r,4.0,Non-Congested,Non-Congested
2275,132200274,0,3,0,0,r,G,1.0,Non-Congested,Non-Congested
2275,181747232,1,0,0,0,G,r,5.0,Non-Congested,Non-Congested
2275,47217361,1,2,0,0,r,y,0.0,Non-Congested,Non-Congested
2275,cluster_2455590523_389713_47212064,1,3,1,2,r,r,0.0,Congested,Non-Congested
2275,cluster_2461783448_38980632_5243070374,9,0,9,0,r,y,4.0,Congested,Non-Congested
2275,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,4.0,Non-Congested,Congested
2275,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,G,r,3.0,Non-Congested,Non-Congested
2276,132200274,0,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2276,181747232,1,0,0,0,G,r,4.0,Non-Congested,Non-Congested
2276,47217361,1,1,0,0,G,r,4.0,Non-Congested,Non-Congested
2276,cluster_2455590523_389713_47212064,2,2,1,0,r,G,4.0,Non-Congested,Non-Congested
2276,cluster_2461783448_38980632_5243070374,9,0,9,0,r,y,3.0,Congested,Non-Congested
2276,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,3.0,Non-Congested,Congested
2276,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,G,r,2.0,Non-Congested,Non-Congested
2277,132200274,0,2,0,0,r,G,1.0,Non-Congested,Non-Congested
2277,181747232,1,0,0,0,G,r,3.0,Non-Congested,Non-Congested
2277,47217361,1,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2277,cluster_2455590523_389713_47212064,2,1,1,1,r,G,3.0,Non-Congested,Non-Congested
2277,cluster_2461783448_38980632_5243070374,9,0,9,0,r,y,2.0,Congested,Non-Congested
2277,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,2.0,Non-Congested,Congested
2277,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,G,r,1.0,Non-Congested,Non-Congested
2278,132200274,0,3,0,0,r,G,0.0,Non-Congested,Non-Congested
2278,181747232,1,0,0,0,G,r,2.0,Non-Congested,Non-Congested
2278,47217361,1,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2278,cluster_2455590523_389713_47212064,2,1,1,1,r,G,2.0,Non-Congested,Non-Congested
2278,cluster_2461783448_38980632_5243070374,9,0,9,0,r,y,1.0,Congested,Non-Congested
2278,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,1.0,Non-Congested,Congested
2278,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,G,r,0.0,Non-Congested,Non-Congested
2279,132200274,0,4,0,1,r,G,1.0,Non-Congested,Non-Congested
2279,181747232,1,0,0,0,G,r,1.0,Non-Congested,Non-Congested
2279,47217361,1,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2279,cluster_2455590523_389713_47212064,2,1,2,1,r,G,1.0,Non-Congested,Non-Congested
2279,cluster_2461783448_38980632_5243070374,9,0,9,0,r,y,0.0,Congested,Non-Congested
2279,cluster_2461880040_2461880142_8131892137,0,2,0,2,G,r,0.0,Non-Congested,Congested
2279,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,y,r,2.0,Non-Congested,Non-Congested
2280,132200274,0,4,0,1,r,G,0.0,Non-Congested,Non-Congested
2280,181747232,2,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2280,47217361,1,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2280,cluster_2455590523_389713_47212064,3,3,2,1,r,G,0.0,Non-Congested,Non-Congested
2280,cluster_2461783448_38980632_5243070374,9,0,9,0,G,r,4.0,Congested,Non-Congested
2280,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,4.0,Non-Congested,Congested
2280,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,y,r,1.0,Non-Congested,Non-Congested
2281,132200274,0,5,0,2,r,G,1.0,Non-Congested,Non-Congested
2281,181747232,2,1,0,0,y,r,3.0,Non-Congested,Non-Congested
2281,47217361,1,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2281,cluster_2455590523_389713_47212064,3,3,2,1,r,y,3.0,Congested,Non-Congested
2281,cluster_2461783448_38980632_5243070374,9,1,9,0,G,r,3.0,Congested,Non-Congested
2281,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,3.0,Non-Congested,Congested
2281,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,1,y,r,0.0,Non-Congested,Non-Congested
2282,132200274,0,6,0,2,r,G,0.0,Non-Congested,Non-Congested
2282,181747232,2,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2282,47217361,1,1,1,0,y,r,1.0,Non-Congested,Non-Congested
2282,cluster_2455590523_389713_47212064,3,3,2,1,r,y,2.0,Congested,Non-Congested
2282,cluster_2461783448_38980632_5243070374,9,1,9,0,G,r,2.0,Congested,Non-Congested
2282,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,2.0,Non-Congested,Congested
2282,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,4.0,Non-Congested,Non-Congested
2282,cluster_59665162_8742497506,1,0,0,0,G,r,4.0,Non-Congested,Non-Congested
2283,132200274,0,4,0,2,r,G,1.0,Non-Congested,Non-Congested
2283,181747232,2,1,0,0,y,r,1.0,Non-Congested,Non-Congested
2283,47217361,1,1,1,0,y,r,0.0,Non-Congested,Non-Congested
2283,cluster_2455590523_389713_47212064,3,2,3,1,r,y,1.0,Congested,Non-Congested
2283,cluster_2461783448_38980632_5243070374,9,1,9,0,G,r,1.0,Congested,Non-Congested
2283,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,1.0,Non-Congested,Congested
2283,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,3.0,Non-Congested,Non-Congested
2284,132200274,0,3,0,1,r,G,0.0,Non-Congested,Non-Congested
2284,181747232,2,1,0,0,y,r,0.0,Non-Congested,Non-Congested
2284,47217361,1,1,1,0,r,r,4.0,Non-Congested,Non-Congested
2284,cluster_2455590523_389713_47212064,3,2,3,1,r,y,0.0,Congested,Non-Congested
2284,cluster_2461783448_38980632_5243070374,9,1,9,0,G,r,0.0,Congested,Non-Congested
2284,cluster_2461880040_2461880142_8131892137,0,2,0,2,y,r,0.0,Non-Congested,Congested
2284,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,G,2.0,Non-Congested,Non-Congested
2285,132200274,0,3,0,0,r,G,0.0,Non-Congested,Non-Congested
2285,181747232,2,1,0,0,r,G,6.0,Non-Congested,Non-Congested
2285,47217361,1,1,1,0,r,r,3.0,Non-Congested,Non-Congested
2285,cluster_2455590523_389713_47212064,2,2,2,1,G,r,4.0,Non-Congested,Non-Congested
2285,cluster_2461783448_38980632_5243070374,9,1,9,0,G,r,1.0,Congested,Non-Congested
2285,cluster_2461880040_2461880142_8131892137,0,1,0,1,r,G,9.0,Non-Congested,Congested
2285,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2286,132200274,0,3,0,1,r,y,2.0,Non-Congested,Non-Congested
2286,181747232,2,1,1,0,r,G,5.0,Non-Congested,Non-Congested
2286,47217361,1,1,1,1,r,r,2.0,Non-Congested,Non-Congested
2286,cluster_2455590523_389713_47212064,2,2,1,1,G,r,3.0,Non-Congested,Non-Congested
2286,cluster_2461783448_38980632_5243070374,9,1,9,0,G,r,0.0,Congested,Non-Congested
2286,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,8.0,Non-Congested,Congested
2286,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2287,132200274,0,2,0,1,r,y,1.0,Non-Congested,Non-Congested
2287,181747232,2,1,1,0,r,G,4.0,Non-Congested,Non-Congested
2287,47217361,1,1,1,1,r,r,1.0,Non-Congested,Non-Congested
2287,cluster_2455590523_389713_47212064,2,2,0,2,G,r,2.0,Non-Congested,Non-Congested
2287,cluster_2461783448_38980632_5243070374,9,2,9,0,G,r,1.0,Congested,Non-Congested
2287,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,7.0,Non-Congested,Congested
2287,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,y,2.0,Non-Congested,Non-Congested
2288,132200274,0,1,0,1,r,y,0.0,Non-Congested,Non-Congested
2288,181747232,2,1,1,0,r,G,3.0,Non-Congested,Non-Congested
2288,47217361,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested
2288,cluster_2455590523_389713_47212064,2,3,0,2,G,r,1.0,Non-Congested,Non-Congested
2288,cluster_2461783448_38980632_5243070374,9,2,9,0,G,r,0.0,Congested,Non-Congested
2288,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,6.0,Non-Congested,Non-Congested
2288,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,y,1.0,Non-Congested,Non-Congested
2289,132200274,0,2,0,1,G,r,4.0,Non-Congested,Non-Congested
2289,181747232,2,1,1,0,r,G,2.0,Non-Congested,Non-Congested
2289,47217361,0,2,0,1,r,r,2.0,Non-Congested,Non-Congested
2289,cluster_2455590523_389713_47212064,1,3,0,2,G,r,0.0,Non-Congested,Non-Congested
2289,cluster_2461783448_38980632_5243070374,9,2,9,0,G,r,1.0,Congested,Non-Congested
2289,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,5.0,Non-Congested,Non-Congested
2289,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,y,0.0,Non-Congested,Non-Congested
2290,132200274,0,2,0,1,G,r,3.0,Non-Congested,Non-Congested
2290,181747232,1,0,1,0,r,G,1.0,Non-Congested,Non-Congested
2290,47217361,0,2,0,1,r,r,1.0,Non-Congested,Non-Congested
2290,cluster_2455590523_389713_47212064,1,3,0,2,y,r,3.0,Non-Congested,Non-Congested
2290,cluster_2461783448_38980632_5243070374,9,2,9,0,G,r,0.0,Congested,Non-Congested
2290,cluster_2461880040_2461880142_8131892137,0,1,0,0,r,G,4.0,Non-Congested,Congested
2290,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,r,0.0,Non-Congested,Non-Congested
2291,132200274,0,2,0,1,G,r,2.0,Non-Congested,Non-Congested
2291,181747232,1,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2291,47217361,0,2,0,1,r,r,0.0,Non-Congested,Non-Congested
2291,cluster_181310323_5380872437,0,1,0,0,G,r,5.0,Non-Congested,Non-Congested
2291,cluster_2455590523_389713_47212064,1,4,0,2,y,r,2.0,Non-Congested,Non-Congested
2291,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,1.0,Congested,Non-Congested
2291,cluster_2461880040_2461880142_8131892137,1,1,0,0,r,G,3.0,Non-Congested,Non-Congested
2291,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,4.0,Non-Congested,Non-Congested
2292,132200274,0,3,0,2,G,r,1.0,Non-Congested,Non-Congested
2292,181747232,1,0,1,0,r,y,3.0,Non-Congested,Non-Congested
2292,47217361,0,2,0,0,r,G,4.0,Non-Congested,Non-Congested
2292,cluster_181310323_5380872437,0,1,0,0,G,r,4.0,Non-Congested,Congested
2292,cluster_2455590523_389713_47212064,1,4,0,2,y,r,1.0,Non-Congested,Non-Congested
2292,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,0.0,Congested,Non-Congested
2292,cluster_2461880040_2461880142_8131892137,1,1,0,0,r,G,2.0,Non-Congested,Non-Congested
2292,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,3.0,Non-Congested,Non-Congested
2293,132200274,0,3,0,2,G,r,0.0,Non-Congested,Congested
2293,181747232,1,0,1,0,r,y,2.0,Non-Congested,Non-Congested
2293,47217361,0,1,0,0,r,G,3.0,Non-Congested,Non-Congested
2293,cluster_181310323_5380872437,0,1,0,0,G,r,3.0,Non-Congested,Congested
2293,cluster_2455590523_389713_47212064,1,4,0,3,y,r,0.0,Non-Congested,Non-Congested
2293,cluster_2461783448_38980632_5243070374,9,1,9,1,G,r,1.0,Congested,Non-Congested
2293,cluster_2461880040_2461880142_8131892137,1,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2293,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,2.0,Non-Congested,Non-Congested
2294,132200274,0,3,0,2,G,r,1.0,Non-Congested,Congested
2294,181747232,1,0,1,0,r,y,1.0,Non-Congested,Non-Congested
2294,47217361,0,1,0,0,r,G,2.0,Non-Congested,Non-Congested
2294,cluster_181310323_5380872437,0,1,0,0,G,r,2.0,Non-Congested,Congested
2294,cluster_2455590523_389713_47212064,1,4,1,2,r,r,6.0,Non-Congested,Congested
2294,cluster_2461783448_38980632_5243070374,9,1,9,1,G,r,0.0,Congested,Non-Congested
2294,cluster_2461880040_2461880142_8131892137,2,2,0,0,r,G,0.0,Non-Congested,Non-Congested
2294,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,1.0,Non-Congested,Non-Congested
2295,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2295,181747232,1,0,1,0,r,y,0.0,Non-Congested,Non-Congested
2295,47217361,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2295,cluster_181310323_5380872437,0,1,0,1,G,r,1.0,Non-Congested,Congested
2295,cluster_2455590523_389713_47212064,1,4,1,2,r,r,5.0,Non-Congested,Congested
2295,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,1.0,Congested,Non-Congested
2295,cluster_2461880040_2461880142_8131892137,2,2,0,0,r,y,4.0,Non-Congested,Non-Congested
2295,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,G,r,0.0,Non-Congested,Non-Congested
2296,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2296,47217361,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2296,cluster_181310323_5380872437,0,1,0,1,G,r,0.0,Non-Congested,Congested
2296,cluster_2455590523_389713_47212064,1,3,1,2,r,r,4.0,Non-Congested,Non-Congested
2296,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,0.0,Congested,Non-Congested
2296,cluster_2461880040_2461880142_8131892137,2,2,0,0,r,y,3.0,Non-Congested,Non-Congested
2296,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,y,r,2.0,Non-Congested,Non-Congested
2297,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2297,47217361,0,1,0,0,r,y,2.0,Non-Congested,Non-Congested
2297,cluster_181310323_5380872437,0,1,0,1,y,r,3.0,Non-Congested,Congested
2297,cluster_2455590523_389713_47212064,1,3,1,2,r,r,3.0,Non-Congested,Congested
2297,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,1.0,Congested,Non-Congested
2297,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,2.0,Non-Congested,Non-Congested
2297,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,y,r,1.0,Non-Congested,Non-Congested
2298,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2298,47217361,0,1,0,0,r,y,1.0,Non-Congested,Non-Congested
2298,cluster_1420096799_47154676,1,0,0,0,r,r,1.0,Non-Congested,Non-Congested
2298,cluster_181310323_5380872437,0,1,0,1,y,r,2.0,Non-Congested,Congested
2298,cluster_2455590523_389713_47212064,1,3,1,2,r,r,2.0,Non-Congested,Non-Congested
2298,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,0.0,Congested,Non-Congested
2298,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,1.0,Non-Congested,Non-Congested
2298,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,1,y,r,0.0,Non-Congested,Non-Congested
2299,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2299,181747232,1,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2299,47217361,0,1,0,0,r,y,0.0,Non-Congested,Non-Congested
2299,cluster_1420096799_47154676,1,0,0,0,r,r,0.0,Non-Congested,Non-Congested
2299,cluster_181310323_5380872437,0,1,0,1,y,r,1.0,Non-Congested,Congested
2299,cluster_2455590523_389713_47212064,1,3,1,3,r,r,1.0,Non-Congested,Non-Congested
2299,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,4.0,Congested,Non-Congested
2299,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,0.0,Non-Congested,Non-Congested
2300,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2300,181747232,1,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2300,47217361,0,1,0,0,G,r,4.0,Non-Congested,Non-Congested
2300,cluster_1420096799_47154676,1,1,0,0,r,G,6.0,Non-Congested,Non-Congested
2300,cluster_181310323_5380872437,0,1,0,1,y,r,0.0,Non-Congested,Congested
2300,cluster_2455590523_389713_47212064,1,4,1,3,r,r,0.0,Non-Congested,Non-Congested
2300,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,3.0,Congested,Non-Congested
2300,cluster_2461880040_2461880142_8131892137,1,2,0,0,r,r,4.0,Non-Congested,Non-Congested
2301,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2301,181747232,1,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2301,47217361,0,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2301,cluster_1420096799_47154676,1,0,0,0,r,G,5.0,Non-Congested,Non-Congested
2301,cluster_2455590523_389713_47212064,1,5,1,3,r,r,1.0,Non-Congested,Congested
2301,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,2.0,Congested,Non-Congested
2301,cluster_2461880040_2461880142_8131892137,1,3,0,1,r,r,3.0,Non-Congested,Non-Congested
2301,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,2.0,Non-Congested,Non-Congested
2302,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2302,181747232,1,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2302,47217361,0,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2302,cluster_1420096799_47154676,1,0,0,0,r,G,4.0,Non-Congested,Non-Congested
2302,cluster_2455590523_389713_47212064,1,5,1,3,r,r,0.0,Non-Congested,Non-Congested
2302,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,1.0,Congested,Non-Congested
2302,cluster_2461880040_2461880142_8131892137,0,2,0,1,r,r,2.0,Non-Congested,Congested
2302,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2303,132200274,0,4,0,3,G,r,0.0,Non-Congested,Congested
2303,181747232,1,1,0,0,y,r,3.0,Non-Congested,Non-Congested
2303,47217361,0,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2303,cluster_1420096799_47154676,1,0,0,0,r,G,3.0,Non-Congested,Non-Congested
2303,cluster_2455590523_389713_47212064,2,5,1,3,r,r,0.0,Non-Congested,Non-Congested
2303,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,0.0,Congested,Non-Congested
2303,cluster_2461880040_2461880142_8131892137,0,2,0,1,r,r,1.0,Non-Congested,Congested
2303,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2304,132200274,0,4,0,3,G,r,1.0,Non-Congested,Congested
2304,181747232,1,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2304,cluster_1420096799_47154676,2,0,0,0,r,G,2.0,Non-Congested,Non-Congested
2304,cluster_2455590523_389713_47212064,1,6,1,3,r,r,3.0,Non-Congested,Non-Congested
2304,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,9.0,Congested,Non-Congested
2304,cluster_2461880040_2461880142_8131892137,0,2,0,1,r,r,0.0,Non-Congested,Congested
2305,132200274,0,4,0,3,G,r,0.0,Non-Congested,Congested
2305,181747232,1,1,0,0,y,r,1.0,Non-Congested,Non-Congested
2305,47217361,0,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2305,cluster_1420096799_47154676,2,0,0,0,r,G,1.0,Non-Congested,Non-Congested
2305,cluster_2455590523_389713_47212064,1,4,1,3,r,r,2.0,Non-Congested,Non-Congested
2305,cluster_2461783448_38980632_5243070374,9,2,9,1,G,r,8.0,Congested,Non-Congested
2305,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2306,132200274,0,4,0,3,G,r,1.0,Non-Congested,Congested
2306,181747232,1,1,0,0,y,r,0.0,Non-Congested,Non-Congested
2306,47217361,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested
2306,cluster_1420096799_47154676,2,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2306,cluster_2455590523_389713_47212064,1,4,1,3,r,r,1.0,Non-Congested,Non-Congested
2306,cluster_2461783448_38980632_5243070374,9,2,9,2,G,r,7.0,Congested,Non-Congested
2306,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2307,132200274,0,4,0,3,G,r,0.0,Non-Congested,Congested
2307,181747232,1,1,0,0,r,G,6.0,Non-Congested,Non-Congested
2307,47217361,0,1,0,0,y,r,0.0,Non-Congested,Non-Congested
2307,cluster_1420096799_47154676,2,0,1,0,r,y,3.0,Non-Congested,Non-Congested
2307,cluster_181310323_5380872437,1,0,0,0,r,y,2.0,Non-Congested,Non-Congested
2307,cluster_2455590523_389713_47212064,1,3,1,3,r,r,0.0,Non-Congested,Non-Congested
2307,cluster_2461783448_38980632_5243070374,9,2,9,2,G,r,6.0,Congested,Non-Congested
2307,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2308,132200274,0,4,0,3,G,r,1.0,Non-Congested,Congested
